profit,state,country,property_valuation,gender,owns_car,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,tenure
6165.100000000002,NSW,Australia,11.0,Male,Yes,60.0,Health,High Net Worth,11.0
8102.620000000001,NSW,Australia,11.0,Female,Yes,40.0,Financial Services,Affluent Customer,17.0
3224.999999999999,NSW,Australia,9.0,Male,No,23.0,Retail,High Net Worth,5.0
2944.09,NSW,Australia,10.0,Female,No,26.0,Argiculture,Mass Customer,13.0
1914.1999999999994,NSW,Australia,11.0,Male,No,32.0,Property,Mass Customer,4.0
3221.08,NSW,Australia,10.0,Female,Yes,18.0,IT,Mass Customer,
1323.6600000000003,NSW,Australia,11.0,Female,No,93.0,Manufacturing,Mass Customer,9.0
3461.6500000000005,NSW,Australia,9.0,Male,Yes,87.0,Health,Mass Customer,5.0
4154.0199999999995,QLD,Australia,5.0,Female,No,47.0,Manufacturing,High Net Worth,15.0
635.7200000000003,NSW,Australia,12.0,Male,Yes,17.0,Entertainment,Affluent Customer,12.0
3628.2599999999984,NSW,Australia,10.0,Male,Yes,24.0,IT,High Net Worth,7.0
6738.66,NSW,Australia,12.0,Male,Yes,83.0,Health,Mass Customer,4.0
2248.0399999999995,NSW,Australia,10.0,Female,No,8.0,Retail,Mass Customer,14.0
7189.57,VIC,Australia,9.0,Male,Yes,4.0,Manufacturing,Mass Customer,14.0
3348.25,NSW,Australia,12.0,Male,Yes,21.0,,Mass Customer,14.0
3818.3599999999997,NSW,Australia,10.0,Female,No,69.0,IT,Mass Customer,17.0
2617.7499999999986,NSW,Australia,11.0,Male,No,62.0,Property,Mass Customer,7.0
4891.750000000001,NSW,Australia,11.0,Female,Yes,15.0,Financial Services,High Net Worth,11.0
3706.2400000000007,QLD,Australia,9.0,Male,Yes,2.0,Financial Services,High Net Worth,8.0
9739.46,NSW,Australia,9.0,Male,No,93.0,Retail,Affluent Customer,14.0
2317.99,NSW,Australia,9.0,Female,No,87.0,,Mass Customer,11.0
4855.5,QLD,Australia,9.0,Male,No,65.0,,Affluent Customer,1.0
2924.4300000000017,QLD,Australia,5.0,Female,No,20.0,Financial Services,High Net Worth,2.0
2317.2700000000004,VIC,Australia,3.0,Female,No,45.0,Manufacturing,Affluent Customer,1.0
2997.3600000000006,VIC,Australia,7.0,Male,No,68.0,Retail,Mass Customer,15.0
1488.1699999999992,VIC,Australia,5.0,Male,Yes,89.0,Manufacturing,Affluent Customer,20.0
1225.77,NSW,Australia,11.0,Male,No,51.0,Financial Services,High Net Worth,20.0
1721.0500000000002,NSW,Australia,11.0,Female,No,72.0,,Affluent Customer,9.0
3483.150000000001,NSW,Australia,11.0,Female,Yes,93.0,,Affluent Customer,9.0
1681.02,NSW,Australia,9.0,Female,Yes,39.0,Retail,Mass Customer,15.0
1206.3500000000004,NSW,Australia,4.0,Female,Yes,87.0,,Mass Customer,6.0
4041.6000000000004,NSW,Australia,8.0,Male,Yes,64.0,Property,Mass Customer,3.0
3556.1500000000005,NSW,Australia,6.0,Female,Yes,75.0,,High Net Worth,9.0
5450.34,VIC,Australia,6.0,Male,Yes,93.0,Health,High Net Worth,13.0
2932.8199999999997,QLD,Australia,4.0,Male,Yes,70.0,Financial Services,High Net Worth,22.0
3512.0299999999993,QLD,Australia,8.0,Female,No,18.0,Property,Mass Customer,19.0
3248.28,VIC,Australia,9.0,Male,No,2.0,,High Net Worth,8.0
5353.57,NSW,Australia,10.0,Female,Yes,75.0,Entertainment,Mass Customer,7.0
6150.250000000001,NSW,Australia,7.0,Male,Yes,75.0,Retail,High Net Worth,19.0
2977.19,NSW,Australia,8.0,Female,No,97.0,Financial Services,Affluent Customer,10.0
643.4300000000001,VIC,Australia,8.0,Female,No,90.0,,Mass Customer,19.0
7031.790000000001,VIC,Australia,1.0,Male,Yes,83.0,,Mass Customer,6.0
1149.25,NSW,Australia,8.0,Male,Yes,18.0,,High Net Worth,2.0
1162.2399999999998,NSW,Australia,8.0,Female,No,10.0,Health,Mass Customer,22.0
1506.34,QLD,Australia,5.0,Male,No,44.0,,High Net Worth,16.0
3362.55,VIC,Australia,9.0,Female,Yes,29.0,Entertainment,High Net Worth,2.0
1627.2200000000003,NSW,Australia,6.0,Male,Yes,18.0,Financial Services,Mass Customer,6.0
8499.59,QLD,Australia,5.0,Male,Yes,20.0,Property,Mass Customer,10.0
1326.1499999999999,NSW,Australia,1.0,Female,No,82.0,Financial Services,Mass Customer,14.0
4834.079999999998,QLD,Australia,2.0,Male,No,44.0,Entertainment,Affluent Customer,16.0
2659.5699999999997,VIC,Australia,7.0,Female,No,13.0,IT,Mass Customer,
6051.869999999999,QLD,Australia,4.0,Male,No,46.0,Financial Services,Mass Customer,14.0
1915.2299999999998,NSW,Australia,11.0,Female,No,63.0,Manufacturing,Mass Customer,16.0
3048.1200000000003,VIC,Australia,11.0,Male,No,11.0,Financial Services,Affluent Customer,1.0
853.1600000000003,NSW,Australia,8.0,Male,Yes,43.0,Manufacturing,High Net Worth,3.0
2548.92,NSW,Australia,9.0,Female,Yes,16.0,Property,High Net Worth,14.0
1537.06,VIC,Australia,4.0,Female,No,20.0,Manufacturing,Affluent Customer,12.0
1319.5199999999986,NSW,Australia,10.0,Female,No,36.0,Financial Services,Mass Customer,7.0
3274.29,QLD,Australia,6.0,Female,Yes,65.0,Manufacturing,High Net Worth,5.0
4115.36,VIC,Australia,4.0,Male,No,78.0,Manufacturing,High Net Worth,6.0
4046.8799999999997,NSW,Australia,10.0,Male,Yes,55.0,Financial Services,Mass Customer,10.0
4428.51,NSW,Australia,10.0,Female,Yes,9.0,Manufacturing,Mass Customer,12.0
1871.8700000000003,NSW,Australia,9.0,Male,Yes,37.0,,High Net Worth,3.0
4326.199999999999,NSW,Australia,11.0,Male,No,29.0,Financial Services,Mass Customer,14.0
2307.4900000000002,NSW,Australia,12.0,Male,Yes,97.0,Manufacturing,Affluent Customer,3.0
4244.32,QLD,Australia,9.0,Female,No,13.0,Retail,Mass Customer,19.0
4938.15,VIC,Australia,10.0,Male,No,57.0,Health,Mass Customer,10.0
1411.7000000000003,NSW,Australia,8.0,Male,Yes,34.0,,Affluent Customer,5.0
4487.52,QLD,Australia,1.0,Female,Yes,39.0,Financial Services,Mass Customer,1.0
3267.499999999999,NSW,Australia,10.0,Female,Yes,21.0,Financial Services,High Net Worth,17.0
2124.9300000000003,QLD,Australia,10.0,Female,No,22.0,Financial Services,Mass Customer,8.0
2891.1500000000005,NSW,Australia,11.0,Male,No,6.0,Property,Mass Customer,7.0
1860.19,VIC,Australia,1.0,Female,No,44.0,,High Net Worth,16.0
694.3799999999999,VIC,Australia,11.0,Female,Yes,9.0,Telecommunications,Mass Customer,4.0
2662.3900000000003,QLD,Australia,8.0,Female,Yes,53.0,Manufacturing,High Net Worth,7.0
2843.51,NSW,Australia,9.0,Female,Yes,80.0,Argiculture,Mass Customer,12.0
1179.6099999999997,NSW,Australia,7.0,Female,Yes,67.0,IT,High Net Worth,9.0
1337.5500000000002,NSW,Australia,12.0,Male,Yes,38.0,Manufacturing,Affluent Customer,13.0
2455.5700000000006,VIC,Australia,10.0,Male,Yes,59.0,Financial Services,Mass Customer,7.0
2779.96,NSW,Australia,11.0,Male,No,11.0,Financial Services,Mass Customer,5.0
1469.9599999999996,VIC,Australia,3.0,Female,Yes,17.0,Retail,Mass Customer,5.0
3461.080000000001,NSW,Australia,10.0,Female,Yes,75.0,Property,High Net Worth,13.0
2624.3599999999997,QLD,Australia,2.0,Male,No,85.0,Retail,Affluent Customer,15.0
5880.330000000001,NSW,Australia,7.0,Female,No,21.0,Health,Affluent Customer,10.0
1718.12,NSW,Australia,10.0,Female,No,40.0,Manufacturing,High Net Worth,11.0
2991.5199999999995,NSW,Australia,12.0,Female,Yes,68.0,Property,High Net Worth,9.0
3476.3599999999997,NSW,Australia,11.0,Male,Yes,11.0,Manufacturing,Affluent Customer,9.0
5259.92,NSW,Australia,11.0,Male,No,48.0,Telecommunications,Mass Customer,11.0
1518.8499999999995,NSW,Australia,11.0,Male,No,73.0,,Mass Customer,14.0
5432.4,VIC,Australia,11.0,Male,No,67.0,Manufacturing,High Net Worth,18.0
2901.97,NSW,Australia,11.0,Female,No,75.0,Financial Services,Mass Customer,8.0
3361.100000000001,NSW,Australia,10.0,Male,Yes,74.0,Financial Services,High Net Worth,21.0
5073.960000000001,NSW,Australia,10.0,Female,No,30.0,Retail,Mass Customer,19.0
1221.85,VIC,Australia,12.0,Female,Yes,69.0,Property,Mass Customer,14.0
7604.050000000001,NSW,Australia,8.0,Female,Yes,21.0,IT,Affluent Customer,9.0
748.69,NSW,Australia,12.0,Female,Yes,45.0,Financial Services,Affluent Customer,21.0
160.7299999999999,NSW,Australia,12.0,Female,No,97.0,Manufacturing,High Net Worth,20.0
3067.0600000000004,NSW,Australia,11.0,Male,Yes,76.0,Manufacturing,Affluent Customer,14.0
4291.109999999999,NSW,Australia,10.0,Male,No,63.0,Health,Mass Customer,13.0
2781.5599999999995,VIC,Australia,9.0,Female,Yes,56.0,Health,Affluent Customer,16.0
4732.319999999999,VIC,Australia,12.0,Female,Yes,20.0,Financial Services,High Net Worth,13.0
3026.5700000000006,NSW,Australia,12.0,Female,Yes,92.0,Health,Mass Customer,13.0
1931.5,QLD,Australia,5.0,Female,Yes,5.0,Property,Mass Customer,4.0
2930.55,VIC,Australia,9.0,Male,Yes,78.0,Health,High Net Worth,6.0
5354.43,NSW,Australia,10.0,Female,Yes,93.0,Manufacturing,Affluent Customer,6.0
5995.200000000001,NSW,Australia,12.0,Female,Yes,72.0,IT,Mass Customer,
1507.2999999999997,VIC,Australia,9.0,Female,No,96.0,Manufacturing,Mass Customer,6.0
677.1800000000001,QLD,Australia,2.0,Female,No,32.0,IT,Mass Customer,8.0
5672.849999999999,NSW,Australia,10.0,Male,Yes,95.0,Argiculture,Mass Customer,16.0
2185.2700000000004,NSW,Australia,12.0,Male,Yes,16.0,Manufacturing,Affluent Customer,8.0
2421.6499999999996,VIC,Australia,9.0,Female,No,80.0,,Mass Customer,15.0
3334.23,QLD,Australia,9.0,Male,Yes,48.0,Financial Services,Mass Customer,4.0
2570.540000000001,VIC,Australia,1.0,Male,Yes,6.0,Health,Affluent Customer,16.0
3832.919999999999,NSW,Australia,8.0,Male,Yes,50.0,,High Net Worth,7.0
1363.77,NSW,Australia,10.0,Female,Yes,85.0,Health,Mass Customer,17.0
4956.609999999999,NSW,Australia,11.0,Male,No,79.0,Health,Affluent Customer,4.0
4611.389999999999,NSW,Australia,9.0,Male,Yes,11.0,IT,Mass Customer,19.0
3646.2999999999997,NSW,Australia,10.0,Female,Yes,11.0,,High Net Worth,4.0
6524.770000000001,QLD,Australia,6.0,Male,No,48.0,Entertainment,High Net Worth,2.0
3042.4800000000014,NSW,Australia,12.0,Female,Yes,44.0,Health,Mass Customer,12.0
4965.68,NSW,Australia,9.0,Female,Yes,58.0,Health,Affluent Customer,18.0
3652.88,VIC,Australia,6.0,Male,Yes,33.0,Manufacturing,Mass Customer,8.0
1501.35,VIC,Australia,3.0,Female,Yes,28.0,Manufacturing,High Net Worth,14.0
1420.6800000000007,QLD,Australia,5.0,Male,No,11.0,Manufacturing,High Net Worth,17.0
2412.3799999999983,NSW,Australia,11.0,Male,No,14.0,Health,Mass Customer,17.0
761.4699999999996,QLD,Australia,8.0,Female,Yes,14.0,Telecommunications,Mass Customer,3.0
1678.3900000000003,NSW,Australia,10.0,Male,No,96.0,IT,High Net Worth,12.0
2109.79,NSW,Australia,10.0,Female,Yes,1.0,Financial Services,Mass Customer,9.0
4666.639999999999,NSW,Australia,12.0,Male,Yes,32.0,Financial Services,High Net Worth,10.0
3861.6200000000003,QLD,Australia,5.0,Male,No,18.0,Financial Services,High Net Worth,7.0
2225.030000000001,VIC,Australia,7.0,Female,No,39.0,Property,High Net Worth,20.0
2059.0,VIC,Australia,9.0,Male,No,36.0,Health,Affluent Customer,6.0
1638.52,NSW,Australia,5.0,Female,No,49.0,Health,High Net Worth,17.0
2769.45,NSW,Australia,9.0,Female,Yes,81.0,Manufacturing,High Net Worth,7.0
781.4100000000001,NSW,Australia,11.0,Female,Yes,63.0,Health,High Net Worth,7.0
3889.1799999999985,VIC,Australia,8.0,Female,Yes,89.0,Retail,High Net Worth,21.0
3372.13,NSW,Australia,9.0,Female,Yes,80.0,Property,High Net Worth,4.0
629.2899999999997,VIC,Australia,8.0,Male,Yes,41.0,Entertainment,Mass Customer,12.0
1444.7799999999997,VIC,Australia,11.0,Female,No,42.0,Telecommunications,Affluent Customer,5.0
1951.07,QLD,Australia,4.0,Male,No,96.0,Manufacturing,Mass Customer,6.0
1539.1100000000001,NSW,Australia,4.0,Female,Yes,13.0,Financial Services,High Net Worth,4.0
2228.2999999999997,QLD,Australia,7.0,Male,No,71.0,Financial Services,High Net Worth,18.0
3538.05,NSW,Australia,12.0,Female,Yes,96.0,Financial Services,Mass Customer,13.0
3766.3500000000013,NSW,Australia,7.0,Female,No,82.0,Financial Services,High Net Worth,14.0
8086.749999999997,NSW,Australia,10.0,Male,No,52.0,Financial Services,Mass Customer,4.0
2965.2799999999997,NSW,Australia,12.0,Female,Yes,90.0,,Mass Customer,7.0
958.5800000000002,NSW,Australia,8.0,Female,Yes,28.0,Entertainment,High Net Worth,4.0
5242.299999999999,NSW,Australia,10.0,Female,Yes,80.0,Manufacturing,High Net Worth,16.0
4503.360000000001,NSW,Australia,10.0,Female,No,41.0,Financial Services,High Net Worth,11.0
3036.05,QLD,Australia,5.0,Male,No,43.0,Entertainment,High Net Worth,6.0
5058.689999999999,VIC,Australia,8.0,Male,No,41.0,Financial Services,Affluent Customer,22.0
3881.3199999999997,NSW,Australia,5.0,Female,No,37.0,Argiculture,High Net Worth,7.0
418.03999999999996,QLD,Australia,4.0,Female,No,29.0,Financial Services,Mass Customer,20.0
3521.29,QLD,Australia,2.0,Female,Yes,26.0,Health,High Net Worth,19.0
2263.3900000000003,QLD,Australia,4.0,Male,Yes,95.0,Argiculture,Mass Customer,10.0
3170.48,QLD,Australia,8.0,Male,No,10.0,Financial Services,High Net Worth,20.0
923.0000000000002,VIC,Australia,9.0,Female,Yes,88.0,Retail,Mass Customer,11.0
2560.93,NSW,Australia,4.0,Male,No,7.0,Health,Mass Customer,8.0
3759.2800000000007,VIC,Australia,8.0,Male,No,83.0,IT,Affluent Customer,4.0
3531.09,NSW,Australia,9.0,Female,Yes,21.0,Property,Affluent Customer,13.0
2428.09,QLD,Australia,7.0,Male,Yes,39.0,Argiculture,High Net Worth,14.0
2395.71,QLD,Australia,3.0,Male,No,20.0,Entertainment,Mass Customer,7.0
3770.3600000000015,QLD,Australia,8.0,Female,Yes,83.0,IT,Mass Customer,
3538.7300000000005,QLD,Australia,4.0,Male,No,18.0,Financial Services,High Net Worth,3.0
1942.3599999999997,QLD,Australia,4.0,Male,No,48.0,,High Net Worth,13.0
4448.0700000000015,QLD,Australia,5.0,Male,Yes,80.0,Manufacturing,Affluent Customer,8.0
539.2499999999998,QLD,Australia,8.0,Female,No,41.0,Financial Services,High Net Worth,12.0
3164.4699999999993,VIC,Australia,9.0,Female,Yes,37.0,Financial Services,Mass Customer,6.0
3706.4100000000017,NSW,Australia,12.0,Male,No,58.0,IT,High Net Worth,6.0
995.3799999999999,NSW,Australia,11.0,Male,No,46.0,Financial Services,Affluent Customer,14.0
4973.9500000000035,NSW,Australia,10.0,Male,Yes,83.0,Manufacturing,Mass Customer,10.0
1820.71,NSW,Australia,11.0,Female,No,66.0,Telecommunications,High Net Worth,4.0
5227.9800000000005,VIC,Australia,10.0,Male,Yes,14.0,Entertainment,Mass Customer,16.0
1714.8399999999997,NSW,Australia,11.0,Female,No,49.0,Health,Mass Customer,4.0
3240.2000000000007,VIC,Australia,6.0,Female,No,92.0,,Mass Customer,17.0
2093.21,QLD,Australia,3.0,Female,Yes,6.0,Health,High Net Worth,1.0
3519.51,NSW,Australia,2.0,Female,Yes,24.0,Retail,Mass Customer,15.0
3451.3400000000015,NSW,Australia,12.0,Female,No,38.0,Property,Mass Customer,20.0
2046.4,VIC,Australia,8.0,Female,No,92.0,,High Net Worth,7.0
827.1599999999999,NSW,Australia,9.0,Male,No,68.0,IT,High Net Worth,7.0
1764.8499999999995,VIC,Australia,9.0,Female,Yes,16.0,Argiculture,Mass Customer,6.0
2828.1699999999996,VIC,Australia,6.0,Male,No,52.0,Financial Services,High Net Worth,15.0
5407.1,VIC,Australia,8.0,Female,No,68.0,Health,High Net Worth,15.0
3258.9500000000003,QLD,Australia,7.0,Female,Yes,96.0,Manufacturing,Mass Customer,14.0
5296.309999999999,QLD,Australia,9.0,Female,Yes,49.0,Health,Mass Customer,18.0
3434.38,QLD,Australia,3.0,Female,Yes,96.0,Manufacturing,Affluent Customer,7.0
1154.06,NSW,Australia,12.0,Female,Yes,36.0,,Mass Customer,10.0
4439.48,NSW,Australia,7.0,Female,No,48.0,,High Net Worth,10.0
1829.2499999999998,NSW,Australia,10.0,Female,No,53.0,,Affluent Customer,21.0
3152.2900000000004,QLD,Australia,5.0,Female,Yes,28.0,Manufacturing,Affluent Customer,19.0
1821.0699999999997,NSW,Australia,10.0,Male,No,36.0,Manufacturing,High Net Worth,13.0
2744.36,NSW,Australia,8.0,Male,Yes,13.0,,Mass Customer,5.0
4366.039999999999,NSW,Australia,7.0,Female,Yes,63.0,,Mass Customer,7.0
1932.5800000000008,VIC,Australia,11.0,Female,Yes,1.0,Manufacturing,Mass Customer,14.0
1648.0499999999993,QLD,Australia,1.0,Male,Yes,98.0,Financial Services,High Net Worth,14.0
6358.07,NSW,Australia,11.0,Female,Yes,82.0,IT,Mass Customer,
1168.7799999999997,VIC,Australia,9.0,Male,Yes,48.0,Financial Services,Mass Customer,18.0
2480.2999999999997,VIC,Australia,7.0,Female,No,73.0,Financial Services,Affluent Customer,3.0
3510.7400000000002,VIC,Australia,3.0,Male,No,77.0,Financial Services,Affluent Customer,10.0
3404.120000000001,NSW,Australia,8.0,Female,No,47.0,Retail,Affluent Customer,1.0
2040.87,NSW,Australia,6.0,Female,Yes,72.0,,Mass Customer,2.0
5042.0,NSW,Australia,8.0,Male,No,55.0,Argiculture,Affluent Customer,5.0
1641.0499999999997,NSW,Australia,9.0,Female,No,52.0,IT,Mass Customer,
1589.8599999999992,VIC,Australia,8.0,Male,No,63.0,,Affluent Customer,17.0
3162.6400000000003,NSW,Australia,9.0,Male,Yes,47.0,Health,Affluent Customer,9.0
6331.350000000002,VIC,Australia,1.0,Male,Yes,55.0,Retail,Mass Customer,7.0
1239.2800000000002,NSW,Australia,5.0,Female,Yes,37.0,Manufacturing,Mass Customer,6.0
2827.7300000000005,NSW,Australia,12.0,Male,No,23.0,Health,Mass Customer,19.0
963.6199999999999,NSW,Australia,10.0,Female,Yes,70.0,Argiculture,High Net Worth,11.0
4865.49,QLD,Australia,6.0,Male,Yes,2.0,Retail,High Net Worth,13.0
4979.390000000001,NSW,Australia,9.0,Female,Yes,79.0,Financial Services,High Net Worth,10.0
2066.6600000000003,VIC,Australia,7.0,Female,No,44.0,Property,Mass Customer,9.0
2258.6799999999994,QLD,Australia,5.0,Male,No,90.0,Health,Affluent Customer,1.0
2595.1600000000008,NSW,Australia,12.0,Female,Yes,20.0,IT,Affluent Customer,19.0
4887.290000000003,NSW,Australia,9.0,Male,No,1.0,Financial Services,Mass Customer,15.0
4960.360000000001,VIC,Australia,7.0,Male,Yes,19.0,Financial Services,Mass Customer,2.0
1788.9299999999994,VIC,Australia,6.0,Female,No,53.0,Property,Mass Customer,8.0
2882.8399999999997,NSW,Australia,12.0,Male,No,40.0,Manufacturing,Affluent Customer,7.0
221.12,NSW,Australia,9.0,Female,Yes,79.0,Manufacturing,High Net Worth,8.0
6539.7800000000025,QLD,Australia,7.0,Male,No,49.0,,Mass Customer,8.0
2934.76,QLD,Australia,9.0,Female,Yes,46.0,Manufacturing,High Net Worth,1.0
2073.85,QLD,Australia,3.0,Male,No,81.0,,Affluent Customer,17.0
3242.61,NSW,Australia,8.0,Female,No,30.0,Argiculture,High Net Worth,11.0
4098.59,NSW,Australia,3.0,Male,No,48.0,Manufacturing,Affluent Customer,21.0
5035.8,QLD,Australia,1.0,Female,No,3.0,Manufacturing,Mass Customer,7.0
3130.639999999999,QLD,Australia,5.0,Female,No,75.0,,Mass Customer,6.0
2156.17,NSW,Australia,9.0,Female,No,91.0,Property,Affluent Customer,4.0
634.6500000000001,NSW,Australia,7.0,Female,No,90.0,Financial Services,Mass Customer,12.0
4810.499999999999,NSW,Australia,9.0,Female,No,95.0,IT,Mass Customer,
2514.959999999999,NSW,Australia,12.0,Female,Yes,45.0,,High Net Worth,16.0
7965.28,NSW,Australia,9.0,Male,No,98.0,Retail,High Net Worth,17.0
3918.1499999999987,QLD,Australia,9.0,Female,Yes,67.0,Health,Mass Customer,19.0
168.45,NSW,Australia,5.0,Male,No,98.0,Manufacturing,High Net Worth,16.0
6493.799999999998,NSW,Australia,8.0,Male,No,59.0,Financial Services,Mass Customer,1.0
4084.279999999999,QLD,Australia,9.0,Female,No,20.0,Health,Affluent Customer,14.0
2137.45,VIC,Australia,6.0,Female,No,45.0,Manufacturing,Mass Customer,1.0
2459.7300000000005,VIC,Australia,8.0,Female,No,33.0,Retail,Affluent Customer,17.0
1964.08,VIC,Australia,12.0,Female,Yes,23.0,Argiculture,Mass Customer,19.0
2769.2599999999993,NSW,Australia,10.0,Female,No,68.0,Argiculture,Mass Customer,18.0
4244.1,NSW,Australia,9.0,Male,No,32.0,,High Net Worth,19.0
4516.550000000001,NSW,Australia,7.0,Female,Yes,64.0,Entertainment,Mass Customer,11.0
763.9000000000001,VIC,Australia,5.0,Female,Yes,26.0,Entertainment,Mass Customer,8.0
4883.79,VIC,Australia,6.0,Male,No,12.0,IT,Affluent Customer,5.0
7335.8899999999985,VIC,Australia,5.0,Male,Yes,89.0,Entertainment,High Net Worth,15.0
848.7399999999998,NSW,Australia,11.0,Female,No,67.0,Financial Services,Mass Customer,9.0
2266.66,QLD,Australia,4.0,Female,No,29.0,,High Net Worth,10.0
3263.7000000000007,QLD,Australia,7.0,Female,Yes,12.0,Manufacturing,Affluent Customer,5.0
4977.7699999999995,NSW,Australia,10.0,Male,Yes,82.0,Financial Services,Mass Customer,17.0
3405.7799999999997,NSW,Australia,8.0,Male,Yes,33.0,Manufacturing,High Net Worth,7.0
3619.129999999999,VIC,Australia,3.0,Female,Yes,92.0,Retail,Affluent Customer,18.0
757.25,QLD,Australia,3.0,Female,No,65.0,Manufacturing,Affluent Customer,14.0
1805.9199999999998,QLD,Australia,3.0,Male,No,82.0,,Mass Customer,14.0
6114.74,QLD,Australia,4.0,Male,No,98.0,Manufacturing,High Net Worth,12.0
2147.2999999999993,NSW,Australia,10.0,Male,No,58.0,Health,Mass Customer,15.0
5739.57,NSW,Australia,11.0,Female,Yes,53.0,Manufacturing,Mass Customer,12.0
2441.37,NSW,Australia,8.0,Male,Yes,67.0,Financial Services,High Net Worth,19.0
4434.93,VIC,Australia,11.0,Male,Yes,84.0,Financial Services,High Net Worth,11.0
1039.0299999999997,QLD,Australia,8.0,Male,Yes,48.0,Financial Services,Affluent Customer,1.0
1219.8600000000001,NSW,Australia,10.0,Female,Yes,54.0,Health,Mass Customer,13.0
4515.25,NSW,Australia,11.0,Male,Yes,9.0,Manufacturing,Mass Customer,19.0
4691.450000000001,NSW,Australia,8.0,Female,Yes,14.0,Financial Services,Affluent Customer,12.0
2784.0,VIC,Australia,8.0,Female,Yes,60.0,Entertainment,High Net Worth,5.0
2259.159999999999,VIC,Australia,4.0,Male,Yes,22.0,Argiculture,High Net Worth,20.0
3218.7,NSW,Australia,12.0,Male,No,63.0,Argiculture,Affluent Customer,2.0
3055.85,VIC,Australia,10.0,Male,No,89.0,Financial Services,Mass Customer,8.0
2132.2999999999993,NSW,Australia,1.0,Male,Yes,96.0,,Mass Customer,4.0
3348.3100000000004,NSW,Australia,3.0,Female,No,71.0,,Mass Customer,12.0
4572.8899999999985,VIC,Australia,8.0,Male,No,34.0,Financial Services,Mass Customer,6.0
356.5,NSW,Australia,9.0,Female,No,4.0,Manufacturing,Affluent Customer,7.0
1919.8300000000002,NSW,Australia,9.0,Female,No,68.0,Manufacturing,Mass Customer,6.0
4456.950000000001,VIC,Australia,6.0,Male,No,22.0,Manufacturing,Mass Customer,9.0
4077.260000000001,VIC,Australia,6.0,Male,Yes,6.0,Retail,Mass Customer,5.0
5159.719999999999,VIC,Australia,1.0,Male,No,4.0,Manufacturing,High Net Worth,7.0
881.1500000000001,VIC,Australia,7.0,Male,No,20.0,,Mass Customer,13.0
3257.66,NSW,Australia,10.0,Female,No,22.0,Manufacturing,Affluent Customer,18.0
5184.76,VIC,Australia,10.0,Female,Yes,67.0,,Mass Customer,17.0
2135.67,NSW,Australia,8.0,Female,Yes,11.0,,High Net Worth,17.0
2257.81,NSW,Australia,7.0,Male,Yes,2.0,Entertainment,Mass Customer,18.0
253.81000000000017,QLD,Australia,6.0,Female,No,57.0,Retail,Mass Customer,4.0
3429.5099999999993,NSW,Australia,7.0,Male,Yes,57.0,Manufacturing,Affluent Customer,5.0
5387.469999999999,NSW,Australia,10.0,Female,Yes,30.0,Manufacturing,High Net Worth,11.0
2355.5899999999992,NSW,Australia,1.0,Female,Yes,81.0,IT,High Net Worth,12.0
3765.7800000000007,QLD,Australia,7.0,Female,Yes,4.0,Manufacturing,Mass Customer,17.0
2890.7,VIC,Australia,9.0,Female,Yes,26.0,Manufacturing,Mass Customer,8.0
3020.0999999999995,NSW,Australia,12.0,Female,Yes,24.0,Health,High Net Worth,4.0
6524.34,NSW,Australia,6.0,Male,No,10.0,Telecommunications,High Net Worth,20.0
3081.0700000000015,QLD,Australia,5.0,Female,No,45.0,Retail,Mass Customer,18.0
690.49,QLD,Australia,7.0,Female,No,35.0,,Mass Customer,3.0
8834.6,QLD,Australia,9.0,Male,No,27.0,Manufacturing,Mass Customer,2.0
3914.7,QLD,Australia,4.0,Female,No,96.0,,Affluent Customer,3.0
7566.249999999999,NSW,Australia,6.0,Female,No,11.0,Retail,Mass Customer,10.0
1623.4299999999998,VIC,Australia,10.0,Female,Yes,73.0,Financial Services,High Net Worth,9.0
4382.199999999999,NSW,Australia,9.0,Female,No,24.0,,Affluent Customer,9.0
2220.2599999999993,QLD,Australia,8.0,Female,Yes,52.0,Financial Services,High Net Worth,8.0
2620.7400000000007,NSW,Australia,10.0,Male,Yes,75.0,Manufacturing,Mass Customer,14.0
2807.58,QLD,Australia,4.0,Male,Yes,49.0,Manufacturing,Affluent Customer,4.0
2146.6900000000005,QLD,Australia,1.0,Male,Yes,17.0,Argiculture,High Net Worth,7.0
3921.2599999999998,NSW,Australia,8.0,Male,Yes,4.0,Retail,High Net Worth,19.0
4057.630000000001,NSW,Australia,12.0,Male,No,16.0,Financial Services,Affluent Customer,21.0
1507.8200000000002,NSW,Australia,8.0,Male,Yes,13.0,Financial Services,High Net Worth,16.0
2755.9299999999994,NSW,Australia,9.0,Male,No,6.0,Health,Affluent Customer,10.0
1914.3899999999994,QLD,Australia,6.0,Male,No,4.0,Manufacturing,High Net Worth,5.0
4685.530000000001,NSW,Australia,12.0,Male,No,50.0,,High Net Worth,17.0
5018.98,NSW,Australia,8.0,Male,Yes,61.0,,Affluent Customer,12.0
4054.8500000000004,NSW,Australia,9.0,Male,No,86.0,Manufacturing,Affluent Customer,10.0
1910.8899999999999,VIC,Australia,9.0,Female,No,6.0,Health,Mass Customer,6.0
3349.9900000000002,NSW,Australia,10.0,Female,Yes,19.0,Manufacturing,Mass Customer,17.0
6979.280000000002,NSW,Australia,7.0,Male,Yes,18.0,Health,High Net Worth,11.0
2434.7599999999998,QLD,Australia,7.0,Female,No,35.0,IT,Affluent Customer,18.0
